"UBIPROV_INEI","PROVINCIA.x","AGUA_2017","DESAGUE_2017","LUZ_2017","PROMEDIO_SSBB_2017","AGUA_2007","DESAGUE_2007","LUZ_2007","PROMEDIO_SSBB_2007","AGUA_1993","DESAGUE_1993","LUZ_1993","PROMEDIO_SSBB_1993"
"0810","Paruro",94.4035896796709,40.5708587810046,72.8655116539948,69.2799867048901,67.6583955673332,13.6352686099735,37.2801734521802,39.5246125431623,33.5772655201854,2.70764727405781,14.2578363215026,16.8475830385819
"0811","Paucartambo",86.2758273139594,33.7812867461784,69.4943725852511,63.1838288817963,54.4956237291132,18.0974272831757,45.8580143223411,39.4836884448767,27.8628898930894,4.71729306734266,12.4435137220324,15.0078988941548
"0812","Quispicanchi",93.1117901706137,46.0572107630931,78.8218317630082,72.663610898905,64.6497795097939,25.4845656855707,56.137832017229,48.7573924041979,31.413311893413,6.67891804973296,33.3486475621662,23.813625835104
"0813","Urubamba",95.0723327305606,60.5592870059416,85.4494962541979,80.3603719969,69.8458501025135,36.4947983901587,83.1498215506113,63.1634900144278,38.9199075856758,14.6996534462842,54.2645360030805,35.9613656783468
"0901","Huancavelica",93.8692814500913,51.9038634043738,83.8689721302855,76.5473723282502,45.3588887564087,25.1281745558603,64.0038154286396,44.8302929136362,40.6352295850659,10.8245598513669,29.2665663983013,26.9087852782447
"0902","Acobamba",92.6496792587313,28.9023521026372,79.9002138275125,67.1507483962937,28.3182275931521,12.0980194696207,51.0574018126888,30.4912162918205,29.4099756690998,3.92335766423358,7.8264395782644,13.7199243038659
"0903","Angaraes",90.818006154727,33.450225434767,68.1958061976669,64.154679262387,40.4053854120432,13.2563988755733,55.2448587069093,36.3022143315086,24.2688359480922,6.54658144489638,14.0325392213829,14.9493188714572
"0904","Castrovirreyna",82.7884994092162,28.8696337140607,64.001575423395,58.553236182224,21.6460354633657,7.66142522582804,37.0357979257277,22.1144195383071,22.6270723264711,4.77318272909455,15.4308617234469,14.2770389263375
"0905","Churcampa",91.0959611610371,29.5424026443549,76.5106910443136,65.7163516165685,23.9732223629455,8.61226705265062,53.5643206079247,28.7166033411736,20.1360544217687,1.74777603349032,15.5311355311355,12.4716553287982
"0906","Huaytará",82.3730392918155,24.8796396956049,57.291504892064,54.8480612931615,42.0982735723772,7.21558211598052,39.4127194924008,29.5755250602528,28.7836734693878,1.91020408163265,5.95918367346939,12.2176870748299
"0907","Tayacaja",92.1514502307185,35.7819709953856,81.6578773895847,69.8637662052296,22.9209958831602,9.22564203097432,57.992550480298,30.0463961314775,22.5543248499197,4.18111101716412,23.2053775259998,16.6469377976945
"1001","Huánuco",84.4828528487498,58.1923760076513,83.3966388850936,75.3572892471649,57.0533635081505,48.6798517498114,59.3787923513398,55.0373358697672,49.4874900992406,33.7371290127196,41.3176163630434,41.5140784916678
"1002","Ambo",87.9450909344297,42.3594174621978,72.2179639049544,67.5074907671939,10.9161056055677,13.3141689991679,46.4180346470989,23.5494364172782,25.5505462112017,7.59493670886076,15.6493844286457,16.2649557829027
"1003","Dos De Mayo",89.3393551097574,35.5844974267409,64.6675769351959,63.1971431572314,40.0191387559809,17.7033492822967,27.5980861244019,28.4401913875598,15.9385396603047,4.99474697951322,7.5512169497461,9.49483452985467
"1004","Huacaybamba",91.5254237288136,33.3898305084746,76.6101694915254,67.1751412429379,42.8829235280848,13.8281073764945,45.2289645838033,33.9799984961275,13.0656278094096,0.359604435121366,5.72370392568175,6.38297872340426
"1005","Huamalíes",87.4669199972857,34.9121259415078,63.9343149894823,62.1044536427586,31.7222511724857,14.2522146951537,28.4002084418968,24.7915581031787,21.635361020162,6.35016370842668,5.88488712734792,11.2901372853122
"1006","Leoncio Prado",81.9120819029681,36.9140565665158,76.4680863991251,65.098074956203,42.793844885622,31.6617434911039,55.8906368070344,43.4487417279201,29.6822657598213,30.7989036646026,50.8222515480662,37.1011403241634
"1007","Marañón",85.1924975320829,18.0369482442533,54.9710901142293,52.7335119635218,2.08094379813207,6.81631984270031,19.31836801573,9.40521055218745,9.32881027380664,2.42306760358614,5.18536467167434,5.64574751635571
"1008","Pachitea",72.8210146018365,25.9069697425862,57.5568267349089,52.0949370264439,17.6304654442877,11.0719322990127,18.1868045760853,15.6297341064619,11.2813528543866,8.19430257632505,5.66337532629667,8.37967691900276
"1009","Puerto Inca",58.9966785018898,9.51781010193563,44.9203985797732,37.8116290611996,3.5648865717909,1.05678455685501,11.1455544596308,5.25574186275891,1.00853374709077,0.729247478665632,6.34600465477114,2.69459529350918
"1010","Lauricocha",87.6897750137187,31.7907444668008,49.0945674044266,56.1916956283153,27.4726671751843,13.1706076786168,22.1078057462497,20.9170268666836,NA,NA,NA,NA
"1011","Yarowilca",84.918648310388,27.2841051314143,53.8329161451815,55.3452231956612,20.906862745098,6.93627450980392,22.4019607843137,16.7483660130719,NA,NA,NA,NA
"1101","Ica",93.2561389498902,76.4014773407866,91.040127770014,86.8992480202303,83.4694838839917,57.779422649889,80.6163784402126,73.9550949913644,82.6605048286152,45.0615493016123,82.4387615534464,70.0536052278913
"1102","Chincha",88.9540378758708,79.5200756117198,91.7719746560717,86.7486960478874,74.3502447708055,57.485536270583,75.8744993324433,69.2367601246106,68.3445263089261,37.7648823107518,71.0471409010889,59.0521831735889
"1103","Nazca",76.40628899426,70.3468929373596,85.9895183428999,77.5809000915065,71.1221553753597,69.9843055192257,79.3617577818467,73.4894062254774,62.8740947561295,49.2714422825233,64.3922868859611,58.8459413082046
"1104","Palpa",90.8870576829859,64.5176926805623,83.7615123606398,79.7220875747294,80.3008388776396,45.4150997975123,71.8831356667631,65.8663581139716,51.2388818297332,26.0800508259212,40.5336721728081,39.2842016094875
"1105","Pisco",93.0305442244553,80.3676251119292,91.1128245945677,88.1703313103174,65.9995322262688,50.3725483644626,64.7632730796218,60.3784512234511,71.4271326417565,41.5651122973109,74.8866955383221,62.6263134924632
"1201","Huancayo",97.8525443160773,81.2725989946203,93.1144721756769,90.7465384954582,86.7903337870121,67.1228834933899,87.3985171366842,80.4372448056954,66.3276967930029,41.0600583090379,73.8752186588921,60.4209912536443
"1202","Concepción",92.2116955243385,43.7634759882391,83.6981378634433,73.2244364586736,52.7954706298655,22.5973106864827,73.4111818825195,49.6013210662892,39.2888954869359,11.8467933491686,48.5525534441805,33.2294140934283
"1203","Chanchamayo",87.5266498981914,53.9513714217272,83.6243861540304,75.0341358246497,46.1487098774264,37.3324748414175,56.0714456049983,46.5175434412807,37.817778536086,23.6009213444805,26.1644770516977,29.1943923107547
"1204","Jauja",94.6845253137899,47.9150871872631,88.9141605593463,77.1712576867998,51.8507294688082,29.3778951469761,83.5057794709728,54.911468028919,60.4902797108607,19.3058860503749,66.4212274951735,48.7391310854697
"1205","Junín",91.4455874390904,51.7731456415809,81.6053059014618,74.9413463273777,2.83212010919017,23.9877161055505,74.5791628753412,33.7996663633606,58.8098558809856,20.8507670850767,41.8526266852627,40.5044165504417
"1206","Satipo",70.3759607554964,26.5297610772378,62.6442374530794,53.1833197619379,28.0791877680584,16.5111827279556,38.7990985970099,27.7964896976746,24.0610205155181,13.7033140452393,12.7196212519726,16.82798527091
"1207","Tarma",93.9231385108086,61.1649319455564,91.0168134507606,82.0349613023752,60.3105198799422,46.1666728424797,83.6773261199837,63.3848396141352,56.7850308313842,29.5896236444822,53.467999149479,46.6142178751152
"1208","Yauli",96.989835809226,84.489835809226,89.3862392494136,90.2886369559552,78.3793848216281,69.2783198033813,85.4621285469576,77.7066110573223,87.5219446320054,45.9216745442269,85.2667116812964,72.9034436191762
"1209","Chupaca",92.2321929332585,40.3463264161526,83.3426808749299,71.9737334081137,54.882400648824,17.2830494728305,72.3114355231144,48.1589618815896,NA,NA,NA,NA
"1301","Trujillo",92.7757369019505,84.7507215953818,94.7966413014957,90.7743665996093,86.2544541580586,76.2225362102644,90.104873257038,84.193954541787,83.9825363258067,67.2129749641858,81.2001159697114,77.465209086568
"1302","Ascope",96.486013408633,82.6249215627993,93.3088939529047,90.8066096414457,49.8126387019318,65.0816749736239,79.7613417251792,64.8852184669116,69.4804589124149,44.4921182725492,62.3869042066971,58.7864937972204
"1303","Bolívar",83.4674279781988,37.1398909940306,68.7775759148715,63.1282982957003,6.57365173061444,12.8521599141401,45.2374563992487,21.5544226813344,40.2212918660287,3.02033492822967,8.49282296650718,17.2448165869218
"1304","Chepén",95.6330258217051,70.3166288071948,92.4064716517547,86.1187087602182,70.0590445517982,49.6564680622652,72.061191626409,63.9255680801575,58.0888121763691,34.4107955437,63.9965479366076,52.1653852188922
"1305","Julcán",91.5032679738562,16.0130718954248,70.6107730448501,59.3757043047104,31.4957736126424,6.19870145779738,20.1274041406346,19.2739597370248,10.0372702737437,2.28762369875337,0.424110011566637,4.24966799468791
"1306","Otuzco",92.0962497290267,31.9965315412963,84.6694125298071,69.5873979333767,53.6353289323924,19.0575916230367,41.7482358297291,38.1470521283861,20.7498279282562,9.36880035628973,12.1178995101016,14.0788425982159
"1307","Pacasmayo",95.4621016517525,68.2205637887737,92.505216991476,85.3959608106674,69.9059294257864,41.5485463755161,83.8930745328396,65.1158501113807,64.7741222685981,40.1362631966609,59.4402160569605,54.7835338407398
"1308","Pataz",89.4695035460993,39.7560283687943,70.7631205673759,66.6628841607565,13.3969512950799,14.1963068533895,52.7636634031479,26.7856405172058,22.0135710904213,3.07716585134922,16.9875335332176,14.0260901583294
"1309","Sánchez Carrión",90.7598834332215,33.8456040028592,71.8067850662561,65.4707575007789,13.6211161183207,16.7892115339003,25.1516280960932,18.5206519161048,17.2483318131631,7.54644520186261,8.71297585329557,11.1692509561071
"1310","Santiago de Chuco",90.9157562871178,35.2298555612582,74.9615074418946,67.0357064300902,33.4550539973584,19.6022065107606,34.7525444798384,29.2699349959858,31.4979978157991,12.5773571168548,19.1663633054241,21.080572746026
"1311","Gran Chimú",81.2009772405812,24.5081651022245,84.4541597016844,63.3877673481634,51.357220412595,18.0917480998914,27.6737242128122,32.3742309084329,NA,NA,NA,NA
"1312","Virú",93.7317117776152,48.9758595464521,85.9957937088515,76.2344550109729,60.4248897144184,30.5665196192245,68.7195263524495,53.2369785620308,NA,NA,NA,NA
"1401","Chiclayo",95.4888770721583,83.7066789193543,95.6515005240089,91.6156855051738,78.2017522570624,73.0038345791671,87.6893020095136,79.6316296152477,80.3597412387581,52.7646780386038,80.8190599744044,71.3144930839221
"1402","Ferreñafe",85.7983296992636,53.11638622619,78.6686962603365,72.52780406193,55.244594033842,36.3087279265987,54.1472635898382,48.566861850093,43.4117972860703,27.2334533370258,46.8845195236777,39.1765900489246
